kol_username,month_start,year_start,month_end,year_end,total_posts_pr,total_posts_nonpr,unique_music_pr,unique_music_nonpr,ttSeller,commerceUser,emoji_count_pr,emoji_count_nonpr,hashtag_count_pr,hashtag_count_nonpr,word_count_no_emoji_hashtag_pr,word_count_no_emoji_hashtag_nonpr,early_morning_pr,pr_ratio_early_morning,early_morning_nonpr,morning_pr,pr_ratio_morning,morning_nonpr,afternoon_pr,pr_ratio_afternoon,afternoon_nonpr,evening_pr,pr_ratio_evening,evening_nonpr,late_night_pr,pr_ratio_late_night,late_night_nonpr,is_weekend_pr,pr_ratio_weekend,is_weekend_nonpr,is_trending_pr,pr_ratio_trending,is_trending_nonpr,duration_pr,duration_nonpr,diggCount_pr,diggCount_nonpr,shareCount_pr,shareCount_nonpr,collectCount_pr,collectCount_nonpr,commentCount_pr,commentCount_nonpr,playCount_pr,playCount_nonpr,isSlideshow_pr,pr_ratio_slideshow,isSlideshow_nonpr,isSponsored_pr,pr_ratio_sponsored,isSponsored_nonpr,e_outlier_pr,pr_ratio_e_outlier,e_outlier_nonpr,follower_change_in_input_window,pr_engagement_rate_input,pr_post_ratio,female_percent,vietnam_follower,EngagementRateOnPRPost_target
trinhpham2222,5,2024,7,2024,3,69,3,69,False,False,2,58,16,278,55,983,0,0.0,0,0,0.0,4,0,0.0,11,3,1.0,50,0,0.0,4,2,0.6666666666666666,20,1,0.3333333333333333,5,299,6962,13703,774215,314,11299,624,31639,287,7064,998800,23548200,0,0.0,4,0,0.0,0,0,0.0,2,-1140,0.0149459351221465,0.0416666666666666,85.0,93.0,0.0013028977272727
trinhpham2222,7,2024,9,2024,2,75,2,74,False,False,2,75,9,314,58,1418,0,0.0,0,0,0.0,4,0,0.0,12,2,1.0,51,0,0.0,8,0,0.0,22,0,0.0,7,231,7935,51600,629573,1103,20951,3092,24541,434,5534,26400000,24600000,0,0.0,3,0,0.0,0,0,0.0,6,-1140,0.0021298863636363,0.0259740259740259,85.0,93.0,0.0049963657048952
trinhpham2222,10,2024,12,2024,3,70,3,70,False,False,0,74,17,253,57,1415,0,0.0,0,0,0.0,1,0,0.0,9,3,1.0,44,0,0.0,16,1,0.3333333333333333,19,1,0.3333333333333333,15,408,6849,15091,714084,204,9878,324,19232,191,5054,3164300,24624600,0,0.0,0,0,0.0,1,0,0.0,12,-1140,0.0049963657048952,0.0410958904109589,85.0,93.0,0.0291415662650602
lehatruc.daily,3,2024,5,2024,0,45,0,42,False,False,0,25,0,6,0,250,0,0.0,0,0,0.0,9,0,0.0,13,0,0.0,19,0,0.0,4,0,0.0,7,0,0.0,7,0,1633,0,401230,0,12191,0,42949,0,5607,0,13639800,0,0.0,3,0,0.0,0,0,0.0,5,29550,0.0,0.0,90.0,92.0,0.0232712369597615
lehatruc.daily,4,2024,6,2024,1,50,1,48,False,False,0,26,1,7,0,568,0,0.0,0,0,0.0,10,0,0.0,15,1,1.0,22,0,0.0,3,0,0.0,7,1,1.0,6,129,1774,3484,429018,72,11023,556,43657,68,6290,150000,14764600,0,0.0,8,0,0.0,0,0,0.0,3,29550,0.0278666666666666,0.0196078431372549,90.0,92.0,0.0182335844994617
lehatruc.daily,5,2024,7,2024,2,51,2,51,False,False,1,39,5,7,5,620,0,0.0,0,0,0.0,12,0,0.0,19,2,1.0,19,0,0.0,1,1,0.5,10,1,0.5,5,195,1807,6504,511389,88,12852,626,64440,85,7073,284200,15868800,0,0.0,9,0,0.0,0,0,0.0,4,29550,0.0256966924700914,0.0377358490566037,90.0,92.0,0.0119711538461538
lehatruc.daily,6,2024,8,2024,4,59,4,57,False,False,2,49,11,6,22,677,0,0.0,0,0,0.0,18,0,0.0,19,3,0.75,19,1,0.25,3,1,0.25,14,1,0.25,3,309,2376,22315,566802,264,15145,1471,74560,192,6769,1213200,17267700,0,0.0,11,0,0.0,0,0,0.0,5,37800,0.0199818661391361,0.0634920634920634,90.0,92.0,0.0015695067264573
lehatruc.daily,8,2024,10,2024,5,72,5,67,False,False,2,54,17,8,72,681,0,0.0,0,0,0.0,14,1,0.2,27,3,0.6,26,1,0.2,5,0,0.0,17,1,0.2,1,288,2417,22930,503346,416,15667,1442,59913,173,6175,2180400,16953300,0,0.0,8,0,0.0,0,1,0.2,6,36150,0.0114478994679875,0.0649350649350649,90.0,92.0,0.0192026639533808
lehatruc.daily,10,2024,12,2024,3,62,3,58,False,False,1,39,8,9,57,777,0,0.0,0,0,0.0,13,0,0.0,21,3,1.0,26,0,0.0,2,1,0.3333333333333333,14,0,0.0,4,200,1981,18181,549484,449,20117,2965,44682,215,5225,1750100,16033000,0,0.0,7,0,0.0,0,0,0.0,6,26050,0.0124621450202845,0.0461538461538461,90.0,92.0,0.00408
lehatruc.daily,11,2024,1,2025,2,51,2,47,False,False,1,29,4,14,44,494,0,0.0,0,0,0.0,11,0,0.0,15,2,1.0,22,0,0.0,3,1,0.5,10,0,0.0,9,141,2078,17341,600200,399,25632,2818,43827,202,4448,1081100,15294600,0,0.0,8,0,0.0,0,0,0.0,5,21200,0.0192026639533808,0.0377358490566037,90.0,92.0,0.0066515875725503
lehatruc.daily,12,2024,2,2025,3,59,3,55,False,False,2,38,8,14,52,915,0,0.0,0,0,0.0,14,1,0.3333333333333333,15,2,0.6666666666666666,22,0,0.0,8,1,0.3333333333333333,15,1,0.3333333333333333,13,197,2132,45041,914176,1614,53383,5525,75520,404,6863,8881100,21542600,0,0.0,11,0,0.0,0,0,0.0,8,22000,0.0059208881782662,0.0483870967741935,90.0,92.0,0.00124875
maivantrang_,2,2024,4,2024,1,42,1,41,False,False,1,29,2,128,30,640,0,0.0,3,1,1.0,9,0,0.0,15,0,0.0,12,0,0.0,3,1,1.0,14,0,0.0,6,89,1709,2330,231886,61,4187,210,12832,13,1671,2300000,7547700,0,0.0,1,0,0.0,0,0,0.0,5,26799,0.0011365217391304,0.0232558139534883,88.0,91.0,0.003095
maivantrang_,3,2024,5,2024,1,68,1,67,False,False,1,59,2,176,30,960,0,0.0,2,1,1.0,13,0,0.0,21,0,0.0,29,0,0.0,3,1,1.0,21,0,0.0,12,89,2439,2330,561823,61,8096,210,32026,13,4477,2300000,16730800,0,0.0,2,0,0.0,0,0,0.0,5,43466,0.0011365217391304,0.0144927536231884,88.0,91.0,0.0096296849335523
maivantrang_,5,2024,7,2024,3,71,3,68,False,False,4,61,5,157,109,918,0,0.0,0,1,0.3333333333333333,15,1,0.3333333333333333,19,1,0.3333333333333333,31,0,0.0,6,2,0.6666666666666666,25,0,0.0,11,231,2337,39300,670703,1427,19530,3561,51120,337,8010,7348500,20418700,0,0.0,3,0,0.0,0,0,0.0,9,50900,0.0060726678914064,0.0405405405405405,88.0,91.0,0.010076996097458
maivantrang_,6,2024,8,2024,3,47,3,46,False,False,4,34,5,95,109,653,0,0.0,2,1,0.3333333333333333,12,1,0.3333333333333333,12,1,0.3333333333333333,15,0,0.0,6,2,0.6666666666666666,19,0,0.0,5,231,1507,39300,380671,1427,16227,3561,32142,337,5294,7348500,11964500,0,0.0,2,0,0.0,0,0,0.0,8,30500,0.0060726678914064,0.06,88.0,91.0,0.0036616443664379
maivantrang_,7,2024,9,2024,3,38,3,38,False,False,2,19,5,61,118,502,0,0.0,2,1,0.3333333333333333,5,1,0.3333333333333333,5,1,0.3333333333333333,21,0,0.0,5,2,0.6666666666666666,11,1,0.3333333333333333,5,237,1219,36418,333102,1102,10430,3937,32469,342,4355,4296600,11008300,0,0.0,1,0,0.0,0,0,0.0,6,25500,0.0097283898896802,0.073170731707317,88.0,91.0,0.0013129919662419
maivantrang_,8,2024,10,2024,5,46,5,46,False,False,4,45,14,85,212,762,0,0.0,2,0,0.0,6,1,0.2,8,3,0.6,23,1,0.2,7,2,0.4,13,4,0.8,11,304,1971,21858,370704,858,12393,2641,41765,261,3055,5335200,11311600,1,0.2,1,0,0.0,0,0,0.0,7,18033,0.0048016944069575,0.0980392156862745,88.0,91.0,0.0034776815456362
maivantrang_,1,2025,3,2025,0,41,0,41,False,False,0,36,0,102,0,911,0,0.0,1,0,0.0,11,0,0.0,7,0,0.0,21,0,0.0,1,0,0.0,7,0,0.0,12,0,2739,0,309694,0,12755,0,49574,0,3473,0,8200500,0,0.0,1,0,0.0,0,0,0.0,3,25866,0.0,0.0,88.0,91.0,0.0010253846153846
_inlil,4,2024,6,2024,1,62,1,53,False,False,1,54,7,275,6,538,0,0.0,0,0,0.0,2,0,0.0,3,1,1.0,56,0,0.0,1,1,1.0,20,0,0.0,26,19,2531,34500,3748908,357,27460,1416,115835,171,14700,1100000,60606100,0,0.0,0,0,0.0,0,0,0.0,6,330828,0.033130909090909,0.0158730158730158,84.0,57.0,0.0248815749000307
_inlil,5,2024,7,2024,0,54,0,47,False,False,0,51,0,217,0,501,0,0.0,0,0,0.0,1,0,0.0,4,0,0.0,48,0,0.0,1,0,0.0,17,0,0.0,16,0,2380,0,11027124,0,128974,0,690733,0,48524,0,104340600,0,0.0,1,0,0.0,0,0,0.0,6,258628,0.0,0.0,84.0,57.0,0.0230194805194805
_inlil,7,2024,9,2024,4,48,3,43,False,False,4,43,22,202,33,395,0,0.0,0,0,0.0,0,0,0.0,3,4,1.0,45,0,0.0,0,2,0.5,13,1,0.25,12,376,2294,27435,11077448,221,132273,1410,697799,164,49026,1190900,101175900,0,0.0,1,0,0.0,0,0,0.0,6,128266,0.0245444621714669,0.0769230769230769,84.0,57.0,0.0130964153275648
_inlil,9,2024,11,2024,2,40,2,38,False,False,2,34,21,199,21,326,0,0.0,0,0,0.0,1,0,0.0,2,2,1.0,37,0,0.0,0,2,1.0,13,0,0.0,13,204,1525,6093,1222912,80,11159,856,37625,53,5275,377400,23983800,0,0.0,0,0,0.0,0,0,0.0,6,95944,0.0187652358240593,0.0476190476190476,84.0,57.0,0.0172581466395112
eb06thg9,1,2024,3,2024,2,30,2,30,False,False,1,1,9,11,11,269,0,0.0,9,0,0.0,4,1,0.5,9,1,0.5,2,0,0.0,6,1,0.5,9,0,0.0,2,95,740,8003,841414,27,6250,326,33556,47,5113,270800,14016800,0,0.0,1,0,0.0,0,0,0.0,3,8737,0.0310302806499261,0.0625,67.0,98.0,0.020592692166687
eb06thg9,2,2024,4,2024,5,30,5,29,False,False,2,2,16,18,35,246,0,0.0,9,0,0.0,6,3,0.6,10,2,0.4,3,0,0.0,2,1,0.2,12,1,0.2,2,236,782,51218,844557,189,13514,1714,33833,268,6999,1706600,14781000,0,0.0,0,0,0.0,0,1,0.2,3,11986,0.0312838392124692,0.1428571428571428,67.0,98.0,0.0240581182686445
eb06thg9,3,2024,5,2024,7,33,7,32,False,False,3,3,23,25,55,200,0,0.0,7,1,0.1428571428571428,5,3,0.4285714285714285,11,3,0.4285714285714285,5,0,0.0,5,2,0.2857142857142857,13,1,0.1428571428571428,2,311,1000,67198,1184888,296,14522,2373,44837,373,9262,2524900,21665300,0,0.0,0,0,0.0,0,1,0.1428571428571428,3,15977,0.0278189235217236,0.175,67.0,98.0,0.0286481073502904
eb06thg9,4,2024,6,2024,9,24,9,23,False,False,3,4,24,24,68,138,0,0.0,1,1,0.1111111111111111,4,4,0.4444444444444444,8,4,0.4444444444444444,7,0,0.0,4,2,0.2222222222222222,10,3,0.3333333333333333,1,426,865,148615,993684,808,12318,6122,38157,1004,8436,6190900,19579600,0,0.0,0,0,0.0,0,0,0.0,1,33985,0.0252869534316496,0.2727272727272727,67.0,98.0,0.0304989548127454
eb06thg9,5,2024,7,2024,8,26,8,26,False,False,2,3,23,21,61,175,0,0.0,0,1,0.125,4,2,0.25,12,5,0.625,7,0,0.0,3,2,0.25,7,2,0.25,1,441,999,132600,1833009,767,8768,5764,65266,1040,14249,5753700,36283800,0,0.0,0,0,0.0,0,1,0.125,4,53076,0.0243618888715087,0.2352941176470588,67.0,98.0,0.0387338342160364
eb06thg9,6,2024,8,2024,12,22,12,22,False,False,1,3,38,19,87,163,0,0.0,0,1,0.0833333333333333,4,2,0.1666666666666666,13,9,0.75,5,0,0.0,0,3,0.25,6,3,0.25,2,731,890,261050,1621402,4987,10832,11231,56064,2167,12794,10054100,31915400,0,0.0,0,0,0.0,0,0,0.0,4,59081,0.027793139117375,0.3529411764705882,67.0,98.0,0.0459870667732325
eb06thg9,7,2024,9,2024,9,24,9,24,False,False,0,3,28,23,69,176,0,0.0,0,1,0.1111111111111111,5,0,0.0,15,8,0.8888888888888888,4,0,0.0,0,3,0.3333333333333333,5,1,0.1111111111111111,3,539,888,201630,1701841,4708,12746,8097,59210,1736,13203,6929200,33696000,0,0.0,1,0,0.0,0,0,0.0,4,41128,0.0311971078912428,0.2727272727272727,67.0,98.0,0.0283691054363152
eb06thg9,8,2024,10,2024,10,15,10,15,False,False,0,2,28,14,84,99,0,0.0,0,1,0.1,1,2,0.2,11,7,0.7,3,0,0.0,0,3,0.3,4,1,0.1,2,647,625,234055,824139,5639,9294,9264,29225,1897,5461,7306900,15801500,0,0.0,1,0,0.0,0,0,0.0,1,21138,0.0343312485458949,0.4,67.0,98.0,0.0247180189020296
eb06thg9,10,2024,12,2024,10,21,10,21,False,False,0,2,20,26,92,144,0,0.0,2,0,0.0,3,6,0.6,11,4,0.4,5,0,0.0,0,3,0.3,3,1,0.1,3,808,1233,167063,1204686,2065,16738,6902,48427,1093,7343,5887200,20311700,0,0.0,0,0,0.0,0,2,0.2,1,13390,0.0300861190379127,0.3225806451612903,67.0,98.0,0.0184144393282409
eb06thg9,11,2024,1,2025,7,29,7,29,False,False,0,2,14,32,60,199,0,0.0,2,0,0.0,4,4,0.5714285714285714,15,3,0.4285714285714285,8,0,0.0,0,3,0.4285714285714285,5,1,0.1428571428571428,5,544,1495,107438,1489785,1013,31665,4705,60105,675,9526,4510900,25879300,0,0.0,1,0,0.0,0,1,0.1428571428571428,1,16754,0.0252346538384801,0.1944444444444444,67.0,98.0,0.074632981555131
eb06thg9,12,2024,2,2025,10,35,10,35,False,False,0,2,16,37,88,246,0,0.0,1,1,0.1,3,5,0.5,20,4,0.4,11,0,0.0,0,4,0.4,5,2,0.2,9,800,1740,209501,1378083,8602,43149,13499,55498,1292,16039,11321700,29773000,0,0.0,1,0,0.0,0,1,0.1,5,23025,0.0205705856894282,0.2222222222222222,67.0,98.0,0.0302416356877323
eb06thg9,1,2025,3,2025,8,35,8,35,False,False,0,5,17,28,68,261,0,0.0,0,1,0.125,1,3,0.375,22,3,0.375,11,1,0.125,1,2,0.25,10,2,0.25,6,755,1777,559029,1612741,24047,45547,28440,56559,2306,16465,13835700,32876900,0,0.0,1,0,0.0,0,1,0.125,2,27867,0.0443650845277073,0.1860465116279069,67.0,98.0,0.0251584066366301
tran_lam18,1,2024,3,2024,17,62,17,51,False,False,16,60,148,489,209,937,0,0.0,3,1,0.0588235294117647,10,2,0.1176470588235294,20,9,0.5294117647058824,23,5,0.2941176470588235,6,4,0.2352941176470588,20,5,0.2941176470588235,29,1155,3097,87576,259611,2631,4226,11353,24930,3752,7939,11229100,10423976,1,0.0588235294117647,6,0,0.0,0,1,0.0588235294117647,9,3656,0.0093784898166371,0.2151898734177215,,,0.0136497890295358
tran_lam18,2,2024,4,2024,19,67,17,58,False,False,22,62,182,519,345,1102,0,0.0,3,4,0.2105263157894736,11,6,0.3157894736842105,19,6,0.3157894736842105,21,3,0.1578947368421052,13,4,0.2105263157894736,20,4,0.2105263157894736,15,1050,3317,116829,419753,2587,13758,13779,44155,3781,12198,7358100,15096898,2,0.1052631578947368,8,1,0.0526315789473684,0,1,0.0526315789473684,8,3152,0.01861567524225,0.2209302325581395,,,0.0135090136640257
tran_lam18,3,2024,5,2024,18,77,16,69,False,False,21,80,168,586,353,1641,0,0.0,3,4,0.2222222222222222,13,6,0.3333333333333333,29,5,0.2777777777777778,19,3,0.1666666666666666,13,3,0.1666666666666666,22,4,0.2222222222222222,7,987,3771,105604,462341,2415,15526,12190,48433,3398,15228,5927100,18180998,2,0.1111111111111111,11,1,0.0555555555555555,0,1,0.0555555555555555,7,3399,0.0208545494423917,0.1894736842105263,,,0.0151512852472046
tran_lam18,4,2024,6,2024,12,64,10,56,False,False,17,69,124,479,308,1396,0,0.0,2,4,0.3333333333333333,10,5,0.4166666666666667,26,2,0.1666666666666666,17,1,0.0833333333333333,9,1,0.0833333333333333,16,4,0.3333333333333333,5,667,3363,78757,574592,1188,18156,7092,75153,1701,15131,3815600,18863600,1,0.0833333333333333,8,1,0.0833333333333333,0,1,0.0833333333333333,4,2935,0.0232566306740748,0.1578947368421052,,,0.0145133806663025
tran_lam18,5,2024,7,2024,11,62,11,57,False,False,17,72,94,443,268,1583,0,0.0,1,2,0.1818181818181818,13,5,0.4545454545454545,28,4,0.3636363636363636,17,0,0.0,3,0,0.0,16,2,0.1818181818181818,3,690,3210,79417,427425,3161,11315,13813,59396,2485,14939,6643800,15058200,0,0.0,8,0,0.0,0,2,0.1818181818181818,6,2957,0.0148824467924982,0.1506849315068493,,,0.0149788601386774
tran_lam18,6,2024,8,2024,22,60,15,53,False,False,37,71,211,435,625,1452,1,0.0454545454545454,1,5,0.2272727272727272,12,7,0.3181818181818182,23,6,0.2727272727272727,20,3,0.1363636363636363,4,2,0.0909090909090909,17,1,0.0454545454545454,3,1529,3297,262675,443310,7994,13395,32249,61586,5315,15839,21054800,16472300,0,0.0,6,0,0.0,0,5,0.2272727272727272,6,3844,0.0146395596253585,0.2682926829268293,,,0.0112173690496502
tran_lam18,7,2024,9,2024,25,78,14,63,False,False,38,91,253,583,767,1849,1,0.04,1,6,0.24,15,10,0.4,27,5,0.2,25,3,0.12,10,4,0.16,27,1,0.04,8,1750,4228,259598,407104,7921,15148,32502,55293,5304,19511,20775200,17379605,0,0.0,8,0,0.0,0,5,0.2,12,5148,0.0146966094189225,0.2427184466019417,,,0.0097596153846153
tran_lam18,8,2024,10,2024,26,65,13,51,False,False,36,73,290,508,832,1494,1,0.0384615384615384,1,7,0.2692307692307692,11,7,0.2692307692307692,23,5,0.1923076923076923,19,6,0.2307692307692307,11,5,0.1923076923076923,21,0,0.0,8,1983,3600,202969,340353,6020,12640,21832,47909,3777,14816,16411500,14134405,0,0.0,5,0,0.0,0,3,0.1153846153846153,11,4785,0.0142947323523139,0.2857142857142857,,,0.0128887927304197
tran_lam18,9,2024,11,2024,17,58,9,46,False,False,19,61,202,464,627,1401,0,0.0,2,4,0.2352941176470588,10,5,0.2941176470588235,18,4,0.2352941176470588,16,4,0.2352941176470588,12,3,0.1764705882352941,18,2,0.1176470588235294,10,1399,3798,20220,250522,1215,8271,3495,39642,933,9515,2158700,9908985,0,0.0,4,0,0.0,0,2,0.1176470588235294,9,4204,0.0119808217908926,0.2266666666666666,,,0.0214996479699601
tran_lam18,10,2024,12,2024,20,45,15,42,False,False,25,47,249,403,639,1184,0,0.0,2,3,0.15,9,9,0.45,14,3,0.15,10,5,0.25,10,2,0.1,9,6,0.3,9,1611,3670,24838,190613,1633,5914,4383,22972,1045,3708,2722900,8272580,0,0.0,2,0,0.0,0,1,0.05,6,3009,0.0117150831833706,0.3076923076923077,,,0.0038512369613893
tran_lam18,11,2024,1,2025,16,58,13,53,False,False,19,56,203,545,732,1623,1,0.0625,3,1,0.0625,13,9,0.5625,19,1,0.0625,12,4,0.25,11,2,0.125,17,8,0.5,12,1163,5092,28862,222322,2918,23361,4312,26175,980,4367,2402900,9465425,0,0.0,5,0,0.0,0,1,0.0625,7,1594,0.0154280244704315,0.2162162162162162,,,0.0039531828496357
tran_lam18,12,2024,2,2025,17,64,15,57,False,False,20,54,207,603,851,1900,1,0.0588235294117647,2,0,0.0,11,11,0.6470588235294118,27,2,0.1176470588235294,12,3,0.1764705882352941,12,2,0.1176470588235294,21,6,0.3529411764705882,8,1167,4989,31470,210140,3078,23722,4584,24199,1135,5112,3838800,8441906,0,0.0,11,0,0.0,0,1,0.0588235294117647,9,679,0.0104894758778785,0.2098765432098765,,,0.0208090201099968
tran_lam18,1,2025,3,2025,17,79,15,71,False,False,17,71,206,747,961,2571,2,0.1176470588235294,6,2,0.1176470588235294,9,4,0.2352941176470588,29,7,0.4117647058823529,17,2,0.1176470588235294,18,2,0.1176470588235294,27,2,0.1176470588235294,6,1328,6069,44334,320297,3747,27288,5672,34726,1411,7497,10219000,11678042,0,0.0,9,0,0.0,0,3,0.1764705882352941,10,1721,0.0053981798610431,0.1770833333333333,,,0.007247179853829
phoganh8461,9,2024,11,2024,0,4,0,4,False,False,0,0,0,0,0,11,0,0.0,0,0,0.0,1,0,0.0,2,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,66,0,358363,0,4295,0,5625,0,693,0,4694400,0,0.0,0,0,0.0,0,0,0.0,0,255,0.0,0.0,,,0.0676058156506118
phoganh8461,10,2024,12,2024,3,11,3,11,False,False,0,2,9,10,18,78,0,0.0,0,0,0.0,3,0,0.0,2,3,1.0,6,0,0.0,0,0,0.0,3,1,0.3333333333333333,1,251,422,211300,1255200,1929,14933,4209,21230,582,2195,3800000,16521400,0,0.0,1,0,0.0,0,0,0.0,0,323,0.0573736842105263,0.2142857142857142,,,0.0595344225139295
phoganh8461,11,2024,1,2025,5,22,5,22,False,False,0,7,12,30,39,173,0,0.0,1,0,0.0,4,0,0.0,3,5,1.0,14,0,0.0,0,1,0.2,5,1,0.2,5,655,1036,326500,1711100,2714,20526,8434,29330,805,3203,5581400,21894300,0,0.0,1,0,0.0,0,0,0.0,3,339,0.0606394453004622,0.1851851851851851,,,0.0512851073873023
phoganh8461,12,2024,2,2025,7,30,7,30,False,False,0,9,19,41,68,201,0,0.0,1,0,0.0,5,0,0.0,5,7,1.0,19,0,0.0,0,1,0.1428571428571428,7,1,0.1428571428571428,6,908,1702,387500,2148100,3202,26990,9825,40793,967,4015,6640300,26340700,0,0.0,1,0,0.0,0,0,0.0,2,339,0.0604632320828878,0.1891891891891892,,,0.0288124883850585
nutano4495,1,2024,3,2024,6,79,6,76,False,True,5,53,32,132,94,1075,0,0.0,8,0,0.0,14,0,0.0,27,2,0.3333333333333333,11,4,0.6666666666666666,19,2,0.3333333333333333,9,1,0.1666666666666666,4,359,6794,6717,59105,38,974,166,2337,25,3375,424600,1887699,0,0.0,10,1,0.1666666666666666,0,0,0.0,13,4200,0.0163589260480452,0.0705882352941176,,,0.0136245449817992
nutano4495,2,2024,4,2024,6,82,5,77,False,True,5,49,41,135,88,988,0,0.0,8,1,0.1666666666666666,16,0,0.0,23,3,0.5,16,2,0.3333333333333333,19,2,0.3333333333333333,15,1,0.1666666666666666,3,405,6104,8635,56599,43,1424,293,3773,42,3281,570000,2114247,0,0.0,9,0,0.0,0,0,0.0,15,8300,0.0158122807017543,0.0681818181818181,,,0.0329817905918057
nutano4495,3,2024,5,2024,10,84,6,80,False,True,8,51,66,156,143,832,0,0.0,2,2,0.2,13,2,0.2,24,4,0.4,20,2,0.2,25,4,0.4,15,1,0.1,4,641,5217,11056,60926,59,1713,456,3919,62,3297,762300,2091200,0,0.0,9,0,0.0,0,0,0.0,10,6300,0.015260396169487,0.1063829787234042,,,0.0131655324259407
nutano4495,4,2024,6,2024,14,72,6,67,False,True,11,32,73,113,197,625,0,0.0,7,3,0.2142857142857142,9,3,0.2142857142857142,17,5,0.3571428571428571,18,3,0.2142857142857142,21,4,0.2857142857142857,22,1,0.0714285714285714,4,791,3253,11605,40543,48,1371,433,3273,62,2353,692100,1426534,0,0.0,10,0,0.0,0,1,0.0714285714285714,10,4560,0.0175523768241583,0.1627906976744186,,,0.0156014075495841
nutano4495,5,2024,7,2024,19,65,7,62,False,True,17,34,91,78,329,698,0,0.0,9,6,0.3157894736842105,7,6,0.3157894736842105,14,4,0.2105263157894736,15,3,0.1578947368421052,20,8,0.4210526315789473,20,2,0.1052631578947368,1,1065,3536,19022,33706,372,1034,614,1655,114,1899,1323300,989239,0,0.0,8,0,0.0,0,1,0.0526315789473684,8,1520,0.0152059245824831,0.2261904761904762,,,0.0093403724955319
nutano4495,6,2024,8,2024,25,71,13,66,False,True,20,35,106,86,447,732,1,0.04,9,7,0.28,11,9,0.36,15,4,0.16,13,4,0.16,23,8,0.32,22,3,0.12,2,1387,4400,25718,34010,517,889,782,1786,239,1504,1756200,1094085,0,0.0,8,0,0.0,0,1,0.04,6,4380,0.0155198724518847,0.2604166666666667,,,0.0311108267212695
nutano4495,7,2024,9,2024,35,61,14,54,False,True,31,38,175,77,750,690,1,0.0285714285714285,4,7,0.2,12,18,0.5142857142857142,16,7,0.2,9,2,0.0571428571428571,20,12,0.3428571428571428,15,2,0.0571428571428571,2,2091,4427,55617,27875,1781,747,4537,1725,693,1008,5876800,913346,0,0.0,4,0,0.0,0,4,0.1142857142857142,2,4380,0.0106568200381159,0.3645833333333333,,,0.0237732160312805
nutano4495,8,2024,10,2024,33,48,11,42,False,True,29,27,179,81,763,471,1,0.0303030303030303,1,4,0.1212121212121212,10,20,0.6060606060606061,18,7,0.2121212121212121,6,1,0.0303030303030303,13,8,0.2424242424242424,11,1,0.0303030303030303,3,1948,3571,52915,26969,2635,3395,5098,2116,980,844,5268300,953537,0,0.0,2,6,0.1818181818181818,1,3,0.0909090909090909,5,4380,0.0116978911603363,0.4074074074074074,,,0.0147661433510886
nutano4495,9,2024,11,2024,32,31,7,28,False,True,32,22,190,49,819,358,0,0.0,0,4,0.125,6,20,0.625,15,8,0.25,4,0,0.0,6,6,0.1875,9,0,0.0,3,1957,2211,57945,21774,3644,3524,5960,2208,1349,689,5359200,849400,0,0.0,0,15,0.46875,3,4,0.125,3,4380,0.0128560232870577,0.5079365079365079,,,0.0105518796992481
nutano4495,10,2024,12,2024,39,22,10,19,False,True,36,17,142,40,883,310,0,0.0,0,11,0.282051282051282,4,15,0.3846153846153846,8,8,0.2051282051282051,7,5,0.1282051282051282,3,5,0.1282051282051282,6,10,0.2564102564102564,7,2617,1336,81158,20024,3574,3455,5989,1817,1663,602,5387200,920100,0,0.0,0,31,0.7948717948717948,4,4,0.1025641025641025,0,4380,0.0171487971487971,0.639344262295082,,,0.0244555834029518
nutano4495,11,2024,1,2025,42,27,13,19,False,True,39,21,137,41,910,377,0,0.0,1,12,0.2857142857142857,7,17,0.4047619047619047,10,7,0.1666666666666666,6,6,0.1428571428571428,3,5,0.119047619047619,5,15,0.3571428571428571,8,2936,1484,83287,19666,2848,839,6379,1888,1749,653,6326500,1216700,0,0.0,1,34,0.8095238095238095,7,4,0.0952380952380952,2,4380,0.0148997075792302,0.6086956521739131,,,0.0064636806945344
nutano4495,12,2024,2,2025,40,21,16,14,False,True,37,17,120,41,850,336,0,0.0,1,11,0.275,5,13,0.325,9,9,0.225,6,7,0.175,0,6,0.15,3,16,0.4,6,2850,990,84950,16046,2740,524,5646,1375,1467,550,6328600,1136400,0,0.0,1,32,0.8,6,5,0.125,2,4380,0.0149800903833391,0.6557377049180327,,,0.0535490489272177
nutano4495,1,2025,3,2025,29,18,14,12,False,True,29,14,119,39,672,277,0,0.0,1,5,0.1724137931034483,4,15,0.5172413793103449,9,6,0.2068965517241379,4,3,0.1034482758620689,0,5,0.1724137931034483,2,7,0.2413793103448276,2,2051,879,135915,16733,4004,400,4949,849,1386,412,19786700,1001300,0,0.0,1,27,0.9310344827586208,6,3,0.1034482758620689,2,4380,0.007391530674645,0.6170212765957447,,,0.0441902404526166
dieplamanh,1,2024,3,2024,6,56,6,50,False,False,4,55,22,301,49,770,0,0.0,5,0,0.0,5,2,0.3333333333333333,15,4,0.6666666666666666,20,0,0.0,11,3,0.5,21,0,0.0,42,450,3923,260926,3129842,1746,16162,6168,83270,1523,28730,20978000,66386200,0,0.0,1,0,0.0,0,1,0.1666666666666666,4,19725,0.0128879302126036,0.0967741935483871,77.0,94.0,0.0406465403094616
